id,text,query,country,city,userId,username,quote_count,reply_count,retweet_count,favorite_count,timestamp,createdAt
1452968254633283600,"Terceiro filme da série “O Brasil Que Prefiro”. De forma simples e direta, Ciro revela as prioridades do seu Projet… https://t.co/hYxKMTAh9v",cirogomes,,,33374761,cirogomes,,,431,1597,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 09:00:01 GMT-0300 (Brasilia Standard Time)
1452954799742275600,https://t.co/nWatppHJcs,cirogomes,,,33374761,cirogomes,,,632,6311,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 08:06:33 GMT-0300 (Brasilia Standard Time)
1452832971023691800,"Escolha aqui onde assistir: https://t.co/7XtyfYDbYo

#CiroGames #LiveDoCirão",cirogomes,,,33374761,cirogomes,,,89,340,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 00:02:27 GMT-0300 (Brasilia Standard Time)
1452832606215626800,"O ex-prefeito de Salvador e um dos principais nomes da política brasileira, @acmneto_, e um dos criadores do game D… https://t.co/KWy3qzonI1",cirogomes,,,33374761,cirogomes,,,293,1206,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 00:01:00 GMT-0300 (Brasilia Standard Time)
1452818711929401300,"Lá, você também encontrará o jingle e o clipe “Prefiro Ciro”. Vamos nessa. Vamos imprimir, tocar, divulgar e mobili… https://t.co/lpKHLjzw7K",cirogomes,,,33374761,cirogomes,,,112,738,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 23:05:47 GMT-0300 (Brasilia Standard Time)
1452818709882540000,"Atenção, turma boa: todas as artes do movimento de mobilização “#PrefiroCiro”, incluindo as aplicadas em adesivos,… https://t.co/KMryQ2MIIh",cirogomes,,,33374761,cirogomes,,,329,1778,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 23:05:47 GMT-0300 (Brasilia Standard Time)
1452741760669520000,"Segundo filme da série “Prefiro Ciro”, que revela porque gente de todo o Brasil está cada vez mais segura que Ciro… https://t.co/MK84QYClhP",cirogomes,,,33374761,cirogomes,,,394,1597,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 18:00:01 GMT-0300 (Brasilia Standard Time)
1452739291998822400,Todo mundo está sofrendo e pagando pelos erros da política de preços da Petrobras. Meus irmãos caminhoneiros são os… https://t.co/wanbDjAaIL,cirogomes,,,33374761,cirogomes,,,406,1577,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 17:50:12 GMT-0300 (Brasilia Standard Time)
1452696460684710000,"Segundo filme da série “O Brasil Que Prefiro”. De forma simples e direta, Ciro revela as prioridades do seu Projeto… https://t.co/UhknaY6xx3",cirogomes,,,33374761,cirogomes,,,463,1757,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 15:00:00 GMT-0300 (Brasilia Standard Time)
1452681502949511200,"O ex-prefeito de Salvador e um dos principais nomes da política brasileira, @acmneto_, e um dos criadores do game D… https://t.co/0WB5FZ9vus",cirogomes,,,33374761,cirogomes,,,439,1757,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 14:00:34 GMT-0300 (Brasilia Standard Time)
